Unnamed: 0,ds,yhat,yhat_lower,yhat_upper,zipcode
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47541
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47541
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47541
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47541
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47541
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47541
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47541
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47541
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47541
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47542
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47542
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47542
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47542
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47542
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47542
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47542
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47542
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47542
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47542
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47542
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47542
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47546
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47546
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47546
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47546
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47546
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47546
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47546
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47546
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47546
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47546
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47546
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47546
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47553
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47553
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47553
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47553
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47553
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47553
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47553
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47553
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47553
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47553
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47553
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47553
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47558
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47558
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47558
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47558
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47558
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47558
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47558
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47558
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47558
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47558
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47558
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47558
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47561
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47561
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47561
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47561
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47561
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47561
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47561
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47561
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47561
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47561
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47561
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47561
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47564
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47564
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47564
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47564
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47564
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47564
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47564
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47564
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47564
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47564
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47564
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47564
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47567
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47567
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47567
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47567
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47567
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47567
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47567
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47567
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47567
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47567
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47567
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47567
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47579
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47579
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47579
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47579
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47579
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47579
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47579
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47579
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47579
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47579
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47579
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47579
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47581
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47581
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47581
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47581
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47581
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47581
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47581
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47581
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47581
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47581
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47581
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47581
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47586
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47586
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47586
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47586
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47586
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47586
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47586
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47586
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47586
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47586
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47586
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47586
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47591
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47591
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47591
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47591
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47591
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47591
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47591
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47591
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47591
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47591
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47591
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47591
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47598
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47598
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47598
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47598
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47598
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47598
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47598
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47598
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47598
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47598
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47598
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47598
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47601
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47601
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47601
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47601
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47601
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47601
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47601
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47601
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47601
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47601
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47601
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47601
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47610
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47610
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47610
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47610
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47610
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47610
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47610
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47610
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47610
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47610
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47610
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47610
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47613
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47613
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47613
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47613
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47613
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47613
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47613
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47613
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47613
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47613
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47613
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47613
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47619
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47619
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47619
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47619
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47619
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47619
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47619
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47619
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47619
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47619
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47619
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47619
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47620
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47620
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47620
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47620
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47620
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47620
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47620
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47620
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47620
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47620
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47620
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47620
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47630
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47630
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47630
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47630
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47630
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47630
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47630
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47630
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47630
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47630
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47630
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47630
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47631
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47631
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47631
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47631
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47631
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47631
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47631
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47631
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47631
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47631
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47631
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47631
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47633
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47633
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47633
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47633
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47633
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47633
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47633
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47633
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47633
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,47633
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,47633
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,47633
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,47634
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,47634
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,47634
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,47634
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,47634
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,47634
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,47634
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,47634
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,47634
