ds,yhat,yhat_lower,yhat_upper,zipcode
2018-05-01,548004.238885122,532701.4170527846,567852.7792590201,91910
2018-06-01,551125.4859949523,531476.1765695851,573876.5579460448,91910
2018-07-01,553809.731816203,528765.1656328032,584358.5253705682,91910
2018-08-01,556559.3764592808,524322.8781998322,594512.2734646241,91910
2018-09-01,559192.623291555,523104.9231777755,601263.0044708301,91910
2018-10-01,561569.6110224192,516362.69072875107,611875.2949652146,91910
2018-11-01,564076.4134536296,511232.05436061334,621612.0992096091,91910
2018-12-01,566402.4571451274,504214.4201913035,632831.6615329036,91910
2018-01-01,469666.15594053915,464681.6447583961,474831.18747610267,91911
2018-02-01,470633.1613322179,465683.2138682449,475904.45180619904,91911
2018-03-01,474246.1876283593,467523.32584079873,481332.98335338576,91911
2018-04-01,475283.61157382384,465561.69973932236,486170.90808985365,91911
2018-05-01,477582.59998826066,461281.5552519438,492253.20983323903,91911
2018-06-01,478569.3984334987,455132.48871384916,499593.8993083575,91911
2018-07-01,480852.2275625477,451078.328500121,505417.15306694154,91911
2018-08-01,481859.3850157469,444755.20374012383,513070.0899998507,91911
2018-09-01,482933.6203978206,441389.4824484037,519137.42883052526,91911
2018-10-01,484853.76255346194,435256.38356118527,529916.588946201,91911
2018-11-01,486200.1941883795,424638.51128318347,538890.7138343776,91911
2018-12-01,488191.26268413634,418813.0906056131,548067.7816451946,91911
2018-01-01,605832.404529712,599140.5012693872,612144.7331707263,91913
2018-02-01,607682.7468059838,600703.7085874437,614701.3700689531,91913
2018-03-01,611796.3058033588,603487.0694120027,619823.2466095064,91913
2018-04-01,613764.2850014622,599842.1333695041,624944.0691771941,91913
2018-05-01,617119.8480280525,598868.9702005289,633068.2553103378,91913
2018-06-01,619271.049110271,597915.4082905778,640738.4253972095,91913
2018-07-01,622420.5934135346,595736.5746047648,647611.2393465175,91913
2018-08-01,624565.7082515039,591524.5865028496,658230.1122874477,91913
2018-09-01,626875.5747667194,588571.445559415,665851.9101420457,91913
2018-10-01,629494.2168426857,585297.4937008884,673417.0504282966,91913
2018-11-01,632045.2222588457,579391.9958123825,682393.3102477527,91913
2018-12-01,634745.6155024917,572508.7354437766,692775.0537601077,91913
2018-01-01,735249.4949319817,729260.7360785058,741615.219269267,91914
2018-02-01,739825.8754160678,732957.0877689926,746765.7876214675,91914
2018-03-01,740384.7274395254,732497.6145021162,749262.2938348826,91914
2018-04-01,744125.6147231178,732660.9739708123,759322.6603528319,91914
2018-05-01,747844.072213809,730512.9605487089,767481.6751402486,91914
2018-06-01,752574.888750175,729200.9846424812,779736.6729321444,91914
2018-07-01,756105.5669631344,727897.2322537439,788604.797541912,91914
2018-08-01,761029.1186702368,728221.0894679955,804360.9484879868,91914
2018-09-01,766561.3115489209,726478.0388639348,821871.9599669386,91914
2018-10-01,770316.9786726173,722889.1624084401,832772.577262185,91914
2018-11-01,775887.4929353918,721791.5156170921,846337.3194872611,91914
2018-12-01,778847.1968811001,716435.6970393161,858154.766317727,91914
2018-01-01,637566.0124413627,632840.9833466936,643165.4358426443,91915
2018-02-01,639362.3222362245,633475.6285910459,645840.9161951379,91915
2018-03-01,643712.2531757308,636156.300298503,650904.8656787325,91915
2018-04-01,645504.2784433909,635131.4421591415,654594.2080169258,91915
2018-05-01,649240.9468145,634504.7415670282,662689.8904348915,91915
2018-06-01,651252.0964967248,632719.9720368361,669808.3110668476,91915
2018-07-01,654480.2742323796,630672.681827132,678837.9698816076,91915
2018-08-01,656944.8405124765,628619.3117132453,686062.0452943922,91915
2018-09-01,660029.5082208428,626066.8816163266,695609.8398079631,91915
2018-10-01,662892.7985933981,622543.7488932388,704520.3347679359,91915
2018-11-01,666105.9617148895,619273.4564213059,714363.2668164497,91915
2018-12-01,668804.7479656562,617456.8264911196,721959.402782099,91915
2018-01-01,437259.81770187826,430054.8962220601,444202.39302788756,91916
2018-02-01,439990.4674148589,432623.81740808144,448051.7030305338,91916
2018-03-01,439380.688239751,430546.4859271897,448299.7610929662,91916
2018-04-01,443229.6280759985,433090.9513744671,453002.04681291396,91916
2018-05-01,446183.812546682,433414.16191535676,459791.21271462686,91916
2018-06-01,449473.9412081189,433419.4253968272,467582.9422593605,91916
2018-07-01,451861.79821616237,432892.09594246186,474285.694853914,91916
2018-08-01,454768.50497772795,431028.78024472715,483210.0581214921,91916
2018-09-01,456976.3455607596,426687.53159206605,491545.28601675,91916
2018-10-01,459430.6694198425,424474.39487627265,497376.9362053545,91916
2018-11-01,460336.5377800495,420545.4784191231,504620.8045333244,91916
2018-12-01,462751.2406570292,419381.9877418538,511121.8580117038,91916
2018-01-01,580083.271208209,574538.8689660191,585462.8300516437,91932
2018-02-01,583919.9040458152,578419.3049981592,589662.2281222722,91932
2018-03-01,587674.9432505653,580173.0406170167,594050.6472309399,91932
2018-04-01,591295.7089044654,579394.6813053186,599953.6237379392,91932
2018-05-01,595339.9195412032,578343.6150440323,606933.0933324607,91932
2018-06-01,598911.7563112221,576342.1016829344,615684.9036173681,91932
2018-07-01,603327.8189413224,578050.4786428866,623961.9208215299,91932
2018-08-01,607109.6365714102,574084.9131760972,632411.9719481067,91932
2018-09-01,610725.5951349298,572061.6870397729,641577.829108191,91932
2018-10-01,614972.2234728576,569749.3409296494,649279.2597280463,91932
2018-11-01,618391.4357869735,569432.5393790636,661430.4550745805,91932
2018-12-01,622548.530841384,565407.9168102234,673513.2668348753,91932
2018-01-01,623809.9963794395,614490.921437329,632444.7539995601,91935
2018-02-01,626116.4929616186,617017.2528040454,635238.6108414448,91935
2018-03-01,631346.5747747808,620980.3429629627,642515.5490771749,91935
2018-04-01,633709.2836956029,620523.7547055339,648175.4419167072,91935
2018-05-01,637416.6542650205,617061.144215536,656964.7592819851,91935
2018-06-01,639696.8060578095,613882.0289158394,666428.6896498596,91935
2018-07-01,643130.0601005261,612155.2619650686,676209.727001107,91935
2018-08-01,646582.4954967907,607317.3223438886,685431.3528519949,91935
2018-09-01,650842.3728417974,603472.3994676109,697840.4812400985,91935
2018-10-01,654393.2591983424,603184.7592635625,711620.1060111935,91935
2018-11-01,659289.0705647571,598321.2727524741,723001.0737543443,91935
2018-12-01,662190.0484330076,590448.6825709238,735108.3514182172,91935
2018-01-01,632463.2960703227,626771.995946309,638029.0180215692,91941
2018-02-01,634172.8510281426,627673.385765379,640363.6278835362,91941
2018-03-01,636484.3139577344,628922.3033901505,642822.0636000223,91941
2018-04-01,638280.9290350726,628185.1263482203,648080.2775334457,91941
2018-05-01,640490.3611602405,625190.2045281031,655437.1384229452,91941
2018-06-01,642328.7373858021,619766.3230603036,662019.9488122124,91941
2018-07-01,644885.2532852807,617140.4800659951,671018.6373040865,91941
2018-08-01,646704.7256478964,613748.1596740475,677985.2254872497,91941
2018-09-01,648524.0311560369,608410.7397766741,688608.7377287811,91941
2018-10-01,650901.0748544276,603134.9240751873,695473.374219829,91941
2018-11-01,652815.6702563842,598867.0674659564,704655.1325664956,91941
2018-12-01,655329.9188940128,594466.3488520666,712430.6374067826,91941
2018-01-01,538868.5471293853,534093.4455460736,544243.1079106843,91942
2018-02-01,540749.64177541,534825.4632948755,546906.3981892258,91942
2018-03-01,542006.8765847747,534093.9118335695,548994.1354891912,91942
2018-04-01,544675.6017341263,534303.5550006479,555235.5867713552,91942
2018-05-01,547333.6592041355,532405.3770753663,562953.5567180705,91942
2018-06-01,549790.6702972824,528643.7429409369,570758.0739964996,91942
2018-07-01,552126.2878725417,524667.8880738051,578895.55302338,91942
2018-08-01,554592.4714998577,523766.16065334814,586833.6631121807,91942
2018-09-01,557034.9283454765,518672.11772643396,596020.2733307591,91942
2018-10-01,559246.6780063785,516259.8504786841,605840.8185048613,91942
2018-11-01,561214.4399540983,509849.3998492233,614390.0060087938,91942
2018-12-01,563432.4870706629,507493.6799595583,622867.4187311699,91942
2018-01-01,456825.4913722052,450877.3194234551,462214.44052480813,91945
2018-02-01,459214.72003273177,452566.911128812,465401.0086752191,91945
2018-03-01,460805.1944288363,451676.2789628794,468710.57318450505,91945
2018-04-01,463163.802368965,449928.4643748305,474299.3889802195,91945
2018-05-01,466005.91543902137,447013.926194331,481011.8154472615,91945
2018-06-01,468543.67974938423,442649.4730051027,487070.91205278964,91945
2018-07-01,471014.5973680042,440710.48129976576,492112.6223684335,91945
2018-08-01,473397.6911400446,436380.4250616531,501089.0920130071,91945
2018-09-01,475898.18907255726,433455.12522548996,510495.6373747113,91945
2018-10-01,478225.7286458984,427369.1489019662,518821.44478156645,91945
2018-11-01,480524.3589454521,421187.13175996166,526659.2373231904,91945
2018-12-01,482821.9700411078,417155.79812564433,538919.0552286169,91945
2018-01-01,416902.0356341363,413209.04255585436,420654.185705871,91950
2018-02-01,419920.25567353435,415686.0721294756,423428.4291031054,91950
2018-03-01,421635.98848019226,415898.89953381283,426466.79500967165,91950
2018-04-01,424739.3450748336,417093.654698782,431698.55181130144,91950
2018-05-01,427935.0444073998,417401.1689086809,439118.64207332773,91950
2018-06-01,431148.46431075427,416353.5270618369,445362.4164805424,91950
2018-07-01,433992.6146234317,414376.85390024737,452239.9030374531,91950
2018-08-01,437111.5030462325,409807.8184706785,458744.7911405955,91950
2018-09-01,440144.1597554687,408320.4414627609,466653.86659453803,91950
2018-10-01,442539.2719626821,403818.14906325814,472901.3919742308,91950
2018-11-01,445389.6910259613,402149.6618009538,479301.82052392786,91950
2018-12-01,447977.01198001043,397081.02105878515,485588.8020764315,91950
2018-01-01,450421.21744762507,441997.4122671481,458139.54265329917,91962
2018-02-01,450701.8045399066,441274.3984349512,459207.5134533216,91962
2018-03-01,454092.7118838615,441845.0208657902,464832.7442928583,91962
2018-04-01,455591.1097671988,438214.66511871363,470272.4695800032,91962
2018-05-01,458220.31049956096,436229.13797287934,480215.0024301299,91962
2018-06-01,460108.5400977738,432553.7985436766,485944.9753067734,91962
2018-07-01,462521.6057292535,426396.7030757748,497226.9863835588,91962
2018-08-01,462294.81603495695,418405.3779568887,503198.87123422907,91962
2018-09-01,461358.5122027756,406029.1161651292,508864.8844247182,91962
2018-10-01,463862.32993148547,403116.98227126047,520445.9563316281,91962
2018-11-01,462800.3960612992,391238.87455794006,527450.9873448844,91962
2018-12-01,464711.28983430524,383512.3106213597,539103.7252142915,91962
2018-01-01,460093.80237369705,454749.9222017698,465201.27972760564,91977
2018-02-01,461593.07568721485,455835.24888755736,467637.94165158126,91977
2018-03-01,464015.79257869633,456425.4130054352,472112.3335651131,91977
2018-04-01,465714.87628385203,453761.204947138,477290.18366850447,91977
2018-05-01,468299.49711917737,451318.56526910374,483347.1097781596,91977
2018-06-01,469901.16820583516,448901.057299935,491886.6145320246,91977
2018-07-01,472179.81122102984,445628.8151099007,501445.0184017783,91977
2018-08-01,473615.4539191595,440610.78084408515,507961.10331304313,91977
2018-09-01,474923.6312952491,435750.0897840549,516003.19577428483,91977
2018-10-01,476844.0381716211,433228.73460238124,523981.1786951676,91977
2018-11-01,478312.598783135,429550.80546373164,532022.642388462,91977
2018-12-01,480607.66417179984,425300.2013569654,543184.7679814625,91977
2018-01-01,519040.6957060637,513971.47193830233,523934.9888150549,91978
2018-02-01,522458.76257424493,516646.08376156766,528496.8881833388,91978
2018-03-01,522055.9249850423,514566.50799410563,529057.9950294818,91978
2018-04-01,525595.2253065914,514377.5650033389,536244.3692666992,91978
2018-05-01,528410.1286652714,514381.73682487797,542956.1673283862,91978
2018-06-01,532132.6912232467,510995.10262385407,551358.9603684417,91978
2018-07-01,534639.5953840925,509248.28930006525,558078.3911761591,91978
2018-08-01,537873.1914186965,506244.8528749054,567439.7291685286,91978
2018-09-01,540670.696594767,503271.7216650303,576895.8262675696,91978
2018-10-01,542756.2885163258,497809.1909353552,587846.1044042656,91978
2018-11-01,545342.3655040744,494238.803142969,596335.675743841,91978
2018-12-01,547835.0557001604,488144.77311872167,606961.8068469784,91978
2018-01-01,769816.366220603,756492.2463521269,783259.1594289653,92003
2018-02-01,777371.3126390092,763772.0789248628,791820.7122873649,92003
2018-03-01,775621.4399593056,758232.5393252748,791252.5243496071,92003
2018-04-01,781801.2762598399,764088.6245251069,802656.612779588,92003
2018-05-01,785381.6664448599,761457.7721171847,809571.5399056826,92003
2018-06-01,793062.9672059705,759718.6482209688,823565.3181004877,92003
2018-07-01,797674.0879600183,760358.6070543333,837508.1687540476,92003
2018-08-01,806862.0960512446,755437.8270802599,852584.1056212689,92003
2018-09-01,816460.3724675348,754442.1697055765,874928.6725847984,92003
2018-10-01,820960.5300028698,752073.4220591376,887753.7384300688,92003
2018-11-01,831401.3386458503,752094.3511101345,908306.2321493083,92003
2018-12-01,835354.8379070815,746755.5807859258,910982.8155414354,92003
2018-01-01,227886.63906196872,221514.1724605965,233489.67771439694,92004
2018-02-01,230195.0277093913,224087.44365057995,236473.76860034827,92004
2018-03-01,230400.2290860189,223369.6260040463,237682.32962042023,92004
2018-04-01,232742.74421409835,224621.25638578908,242369.55806941897,92004
2018-05-01,235107.3821748392,223498.81212449397,247951.66841147843,92004
2018-06-01,238072.01964689224,225365.40193331087,254498.4516271372,92004
2018-07-01,239579.3211305008,221642.56997850983,262009.63757870015,92004
2018-08-01,243634.20297336866,221153.24725553533,269198.9712061865,92004
2018-09-01,248028.50155358986,222013.5574806751,280008.560261097,92004
2018-10-01,249514.28544786203,219664.79418382613,285000.5232816481,92004
2018-11-01,253247.24410422018,219371.28195248923,294136.394892707,92004
2018-12-01,254620.6296105745,213584.05942384928,302152.1147418057,92004
2018-01-01,1310397.414275309,1291213.0207551268,1328752.542038623,92007
2018-02-01,1317208.9915579257,1298493.3250933548,1338351.3797458056,92007
2018-03-01,1323433.1737236734,1301490.217858547,1344319.9538242964,92007
2018-04-01,1332506.0100601646,1309365.455699002,1355272.0489777715,92007
2018-05-01,1342521.321280878,1315664.601236654,1370145.8575914914,92007
2018-06-01,1349595.383993381,1314502.3131111618,1383684.0710414848,92007
2018-07-01,1357260.5475839523,1314551.1817779231,1402821.0610047576,92007
2018-08-01,1360799.883091874,1305397.7048097036,1413975.382403424,92007
2018-09-01,1363221.7562481852,1301618.815524633,1423232.847629452,92007
2018-10-01,1370781.371217259,1297348.5142824252,1438731.338689151,92007
2018-11-01,1371209.9805395498,1283481.3081139538,1449480.223308295,92007
2018-12-01,1378820.978406957,1277455.0936023642,1470234.0881844934,92007
2018-01-01,870647.5890928314,862115.3059389212,879273.6352681693,92008
2018-02-01,877589.7681695893,868546.8002119008,886741.9039177625,92008
2018-03-01,875890.2819175911,863429.9680195386,887187.3850310738,92008
2018-04-01,882612.1443317536,863353.5410535464,900232.868374368,92008
2018-05-01,887260.2088320825,858179.9650010989,913117.2584893061,92008
2018-06-01,893783.6972243538,856215.403970652,925553.9345012746,92008
2018-07-01,897682.528470959,846714.9318598659,939412.0431188644,92008
2018-08-01,905356.9691459726,843398.8497397299,960835.8642080736,92008
2018-09-01,913223.6897511935,842145.765639154,977469.2415295374,92008
2018-10-01,917830.8704098621,831867.5650499288,993697.2197712502,92008
2018-11-01,925097.5839471038,825850.2688818572,1010463.6508575681,92008
2018-12-01,929799.162698739,819349.4721108616,1026367.755935916,92008
2018-01-01,972209.9309711023,964863.7559444292,980475.7720881427,92009
2018-02-01,975684.0186973568,967527.9773192215,984616.7704463665,92009
2018-03-01,977615.0722811153,967888.0516139657,989300.4612483232,92009
2018-04-01,981412.4510132505,963981.8002602654,998751.8212738046,92009
2018-05-01,985047.5530498475,964223.1522748931,1010139.495476532,92009
2018-06-01,988848.3005454468,960939.6191921013,1024347.8573559828,92009
2018-07-01,992657.7971091974,955376.4185511364,1037067.683049627,92009
2018-08-01,996752.2746962568,950980.3145663851,1051759.0937152002,92009
2018-09-01,1000619.4872858878,943149.4363972361,1063744.1269981102,92009
2018-10-01,1004136.333332665,937539.0400547126,1078494.0886114608,92009
2018-11-01,1007683.0408236557,930087.2761201028,1091227.550806871,92009
2018-12-01,1011113.5904368163,921707.2792917883,1103984.6370490803,92009
2018-01-01,764739.8026272871,757324.6589031288,772945.458769949,92010
2018-02-01,769338.8407885171,760033.6746533127,777794.782829225,92010
2018-03-01,768211.9521564933,758033.7666895948,778680.8556102451,92010
2018-04-01,773651.5907465112,759423.2446990995,788974.7906971875,92010
2018-05-01,777684.2627645654,759816.935848648,798419.3688134043,92010
2018-06-01,782560.0204683946,759626.3725719906,810447.0506567875,92010
2018-07-01,785697.2746759218,754042.4722692538,820970.528947617,92010
2018-08-01,790579.0260740123,752005.5998752859,835903.2999087691,92010
2018-09-01,795410.5942305523,752955.690417369,848990.8608812427,92010
2018-10-01,798926.3224045195,749345.6936266853,865027.8618600807,92010
2018-11-01,802874.182891588,744994.2847465731,878624.9268040345,92010
2018-12-01,805880.7581745881,741814.5027994729,895621.2172860645,92010
2018-01-01,957979.5632516802,948339.5711307174,967497.1414125711,92011
2018-02-01,961855.3214141459,951457.0647754173,972190.7423285827,92011
2018-03-01,962695.5099783618,949965.0636906119,975937.6343082817,92011
2018-04-01,967332.0619571235,948998.0000213617,988729.065693,92011
2018-05-01,971071.7150734215,946715.3678013571,999578.5480730053,92011
2018-06-01,975751.2564536327,942786.5145069354,1014375.5807281804,92011
2018-07-01,979426.8737597265,935106.7551465138,1023956.5674278182,92011
2018-08-01,983137.386011662,931370.728698564,1035953.8502522953,92011
2018-09-01,986577.6246620627,918523.1031933883,1051560.4064287296,92011
2018-10-01,990238.1041311873,916210.2439158383,1065594.0248108506,92011
2018-11-01,993675.0127822639,907671.0119738895,1083974.438887167,92011
2018-12-01,996939.8970641082,897531.3887618864,1098712.6509825934,92011
2018-01-01,2122909.093811263,2101531.9489284228,2144096.0302955336,92014
2018-02-01,2130741.946101932,2108917.412227515,2151771.9497539885,92014
2018-03-01,2131988.0858035525,2105634.159115664,2157723.768557906,92014
2018-04-01,2141915.602842148,2108609.484979987,2169867.1451984057,92014
2018-05-01,2151766.4539578115,2101549.232767169,2195173.689926047,92014
2018-06-01,2161758.2761770133,2103397.4941380746,2219488.2175831846,92014
2018-07-01,2168856.62118867,2095049.7878584787,2238443.0237998604,92014
2018-08-01,2178105.7749947524,2089376.127792235,2263593.3538991343,92014
2018-09-01,2188323.485531093,2076503.6030444154,2287356.8289734498,92014
2018-10-01,2196361.762009689,2066186.9768709475,2316523.9798602457,92014
2018-11-01,2202603.406696477,2052408.6488580995,2344165.400163833,92014
2018-12-01,2208756.244532231,2036602.0901411276,2362977.137719253,92014
2018-01-01,575175.7859304048,567035.8729537274,583079.3221283851,92019
2018-02-01,574822.4113103477,566242.1175345845,583112.7532883858,92019
2018-03-01,580038.6072118513,569937.7722712067,590370.5653348098,92019
2018-04-01,580368.777822688,566872.436693033,594033.8817209378,92019
2018-05-01,582711.6618552261,563584.6010114987,601819.8061014998,92019
2018-06-01,583099.2352198628,556272.816225247,608840.3807287696,92019
2018-07-01,585761.1849108381,551243.0996593861,618074.5108509981,92019
2018-08-01,586054.8614285627,546540.9359643694,621194.4642063722,92019
2018-09-01,586280.9923210382,537861.9454936387,630907.1967651991,92019
2018-10-01,588439.0698948919,532662.7983623538,640869.7187757678,92019
2018-11-01,588992.0703887951,523540.71078847174,648857.644646544,92019
2018-12-01,590835.0713605856,514546.8224155309,657728.0871365421,92019
2018-01-01,564474.9905393523,558867.8361850887,570341.6476375539,92020
2018-02-01,566011.7959053874,559287.9708488234,572705.4177437824,92020
2018-03-01,567814.4006075705,559643.3548215417,575011.7517044155,92020
2018-04-01,569942.504278911,558622.3977077357,581109.0814594685,92020
2018-05-01,572486.6746582141,557598.0174099079,587947.1657673138,92020
2018-06-01,574299.5701548504,555976.719865306,594634.0093741831,92020
2018-07-01,576672.475709001,553855.9803268169,604006.5851512282,92020
2018-08-01,578714.2142732096,549761.135148373,613094.4340983094,92020
2018-09-01,580721.3235438595,547115.2099703428,621102.4691016704,92020
2018-10-01,582937.0802979643,541419.7147225039,631636.1489967781,92020
2018-11-01,584688.9255774845,535629.8079143895,641404.6308141343,92020
2018-12-01,586708.501276797,534426.502679455,651767.697924082,92020
2018-01-01,490457.58881773055,486784.84982636874,494266.0541826662,92021
2018-02-01,493253.5316879163,488594.4887026272,498007.5132469293,92021
2018-03-01,493895.324995692,486928.1381584009,500240.74970168626,92021
2018-04-01,497128.1074736502,486872.24389705266,506768.1104367157,92021
2018-05-01,499743.0388380569,483598.76185558917,513194.01731081645,92021
2018-06-01,502973.8978334246,481943.9391402573,521565.27638627944,92021
2018-07-01,505302.81703795464,481436.39648145245,529407.0146644644,92021
2018-08-01,508237.3771525557,478814.4151548391,536638.1186326133,92021
2018-09-01,511149.9465033579,476524.08598726505,545359.5167067169,92021
2018-10-01,513578.3377702142,473973.21847508935,552638.4339182263,92021
2018-11-01,516236.9247009246,472256.61499417503,561978.1513454304,92021
2018-12-01,518384.4805793808,468348.73618237954,568946.6248001058,92021
2018-01-01,1145600.3053360481,1129157.6565807797,1161540.272144448,92024
2018-02-01,1147393.0104773904,1128594.6800283385,1164421.1483693193,92024
2018-03-01,1156043.139462703,1136608.8711349668,1177113.8464817759,92024
2018-04-01,1159299.3414871525,1135394.2523738386,1183997.181672542,92024
2018-05-01,1165899.514448969,1134978.449796005,1194506.4961949673,92024
2018-06-01,1167909.1473649477,1125082.5787919073,1207020.4699101709,92024
2018-07-01,1173308.509226731,1123777.4556605117,1224552.7747889732,92024
2018-08-01,1173856.7257512219,1114114.0460364497,1233469.9987190182,92024
2018-09-01,1175098.8140339395,1103800.4341127104,1246234.6836079943,92024
2018-10-01,1180256.5817319285,1096422.4558627931,1262937.2008638915,92024
2018-11-01,1178968.6152429169,1086950.6354828645,1278719.7581735032,92024
2018-12-01,1183836.2765696468,1082753.0761228697,1293320.8103645383,92024
2018-01-01,572481.5365636877,566559.3951129812,578333.9464307523,92025
2018-02-01,575958.563142093,569590.4229677486,583169.0648654393,92025
2018-03-01,575485.4744145998,568363.2967285676,584849.8730732568,92025
2018-04-01,579286.1038465736,569038.8467850145,591631.8688454601,92025
2018-05-01,582758.271781145,566720.0795437528,599416.3856171179,92025
2018-06-01,587040.6952470735,565299.2464574515,609520.4685617388,92025
2018-07-01,589817.014185877,563984.3602217109,618911.2340560753,92025
2018-08-01,594035.6565849569,559527.7410838474,626669.2008619899,92025
2018-09-01,598244.56818883,559934.1821968777,639417.0761337256,92025
2018-10-01,600603.7212363445,551900.647128718,645108.748520584,92025
2018-11-01,603869.7387909495,549909.0847726137,657172.7145126966,92025
2018-12-01,606412.6355691645,545981.1270810826,667135.2513097461,92025
2018-01-01,513747.22763289406,509253.39139679103,518419.0735293158,92026
2018-02-01,517285.96484774316,512235.1284678646,522210.37318706536,92026
2018-03-01,516376.74718280917,507854.339265771,523169.33900706196,92026
2018-04-01,520220.6153638353,509442.19184097985,530479.2829725409,92026
2018-05-01,522943.099085539,505190.395229531,536482.6225104708,92026
2018-06-01,526829.1125455862,506903.84681322076,545895.5036063697,92026
2018-07-01,529356.8930196969,502536.74341600057,553456.4245400513,92026
2018-08-01,533092.259845422,501335.9365819238,563861.3903105917,92026
2018-09-01,536683.2392769379,500137.3809150309,573110.58471221,92026
2018-10-01,539258.0128092425,498461.6950172365,582072.6442930894,92026
2018-11-01,542395.2289093105,496763.43657561694,593824.2639347365,92026
2018-12-01,544781.9146995079,490775.4901724266,601424.5627402641,92026
2018-01-01,465792.4138932274,460441.42387860396,471534.43886928615,92027
2018-02-01,467738.06908908783,461128.5872755472,473865.54427928047,92027
2018-03-01,468748.55760401627,460677.6003959213,477095.6853310487,92027
2018-04-01,470799.78097086493,459474.5579911125,483281.1603712101,92027
2018-05-01,473290.03616911743,457731.2274393432,491217.6912465018,92027
2018-06-01,475415.23832691985,455354.0572416897,500361.00711619615,92027
2018-07-01,477758.5595133708,450869.8014557244,508782.3323153463,92027
2018-08-01,479835.3894095445,448534.1272039087,518134.27534600295,92027
2018-09-01,481885.6890135853,442083.9800394731,528054.3921560401,92027
2018-10-01,483929.50530411873,440283.9237823323,537108.431339601,92027
2018-11-01,485682.77330772945,431759.37831702514,547472.368086292,92027
2018-12-01,487572.3914003146,427570.94491095835,558208.4367698435,92027
2018-01-01,562594.5572619896,557627.560552496,567676.4006202556,92028
2018-02-01,565957.8112315723,560367.2817539886,571305.2782612237,92028
2018-03-01,565997.344367145,558166.3523172213,573323.5419903244,92028
2018-04-01,569647.9449364505,556418.4962931355,579020.3203916536,92028
2018-05-01,572462.6158063568,554668.2544820873,585522.7013471895,92028
2018-06-01,576342.5023656954,553968.2873352515,597430.8338123653,92028
2018-07-01,579316.8680246958,553524.4100578072,603039.2200852822,92028
2018-08-01,583313.8374794812,551145.7759970268,615518.5270717961,92028
2018-09-01,586908.2203204418,551005.4283733252,624255.9638589269,92028
2018-10-01,589672.7664675659,548278.9066573173,632680.0650841198,92028
2018-11-01,593076.0207453374,545021.3463256524,643111.942221442,92028
2018-12-01,595572.039451065,541444.7785163056,650129.2334192109,92028
2018-01-01,708498.8909569646,698567.1465381427,718623.064700642,92029
2018-02-01,708685.7767564467,696848.7613078173,719831.5820725285,92029
2018-03-01,714756.15051882,702244.8590505106,727139.5389915542,92029
2018-04-01,715751.290654004,698015.954182372,728660.5985746427,92029
2018-05-01,718907.9269579641,698323.6844326907,734916.9424131184,92029
2018-06-01,719863.2224401592,689617.9053541163,739550.8154602323,92029
2018-07-01,722698.8420750933,685979.2434710939,748135.1625705987,92029
2018-08-01,723415.3583102002,679065.2116522347,755216.5873442059,92029
2018-09-01,724106.0898273219,674998.6855087689,761882.3397224849,92029
2018-10-01,727282.6501138824,669109.8056446306,772060.2701803953,92029
2018-11-01,728064.1225184035,663907.4588054052,778857.8578839025,92029
2018-12-01,730648.5573846524,656850.9884320566,791634.9254240339,92029
2018-01-01,358933.335880718,349740.5893874317,368555.47268967074,92036
2018-02-01,362649.0234144707,352860.0555831535,372241.8533850199,92036
2018-03-01,361323.3746271844,351402.0449786838,371508.04039854347,92036
2018-04-01,365369.0426354037,354975.8453875799,377533.02869362617,92036
2018-05-01,367509.2757366971,353191.32257796015,380123.91597542225,92036
2018-06-01,370781.3167245193,354585.4502192035,388862.7495958235,92036
2018-07-01,372984.89855965803,351294.007782808,391727.14920053905,92036
2018-08-01,376970.00442788773,352719.17066696193,400508.0374162637,92036
2018-09-01,380471.01701987407,354257.4688488685,407314.1387061147,92036
2018-10-01,382778.49931886635,349496.1116711107,413726.9496698893,92036
2018-11-01,385804.98216369416,348282.57232406136,418042.87058539747,92036
2018-12-01,388118.5620248882,345172.8684827883,427774.89079059666,92036
2018-01-01,2232094.4767650943,2212717.6083043674,2248934.7173539246,92037
2018-02-01,2244393.8236200134,2224765.408287473,2263068.0794567787,92037
2018-03-01,2241137.615704337,2218368.021809478,2263080.03888672,92037
2018-04-01,2255826.7120311204,2223911.329218222,2282994.8539349604,92037
2018-05-01,2265191.7936229696,2221409.3436259436,2305318.1955644535,92037
2018-06-01,2278642.752489693,2222140.906400848,2327009.039244971,92037
2018-07-01,2286934.1260972274,2215959.824771357,2352376.378758184,92037
2018-08-01,2300364.4069988914,2212098.538103764,2377500.0937440875,92037
2018-09-01,2312874.5217908076,2210870.796252928,2410442.907290684,92037
2018-10-01,2321257.958450464,2201043.4215387525,2437495.977089758,92037
2018-11-01,2330784.6949646464,2198619.5594006325,2459911.671973081,92037
2018-12-01,2339086.0719046807,2191202.1364250407,2494017.0062486087,92037
2018-01-01,506815.2657907593,502088.81337056804,511643.1528462671,92040
2018-02-01,508652.47501103336,504013.0127175799,514589.3507328625,92040
2018-03-01,510940.63165890495,503994.3252505739,518386.1436639392,92040
2018-04-01,513188.77486878785,503148.93131583685,524231.9856997654,92040
2018-05-01,515893.1389830778,501306.9796061357,529942.6542965682,92040
2018-06-01,518090.1108893777,498466.0048757417,536289.7257921931,92040
