ZIP CODE,STATE,MSA No.,GPCI,GPCI,GPCI,County No.,MSA Name
29376,SC,43900,1.000,0.952,0.482,083,Spartanburg
29377,SC,43900,1.000,0.952,0.482,083,Spartanburg
29378,SC,43900,1.000,0.952,0.482,083,Spartanburg
29385,SC,43900,1.000,0.952,0.482,083,Spartanburg
29386,SC,43900,1.000,0.952,0.482,083,Spartanburg
29388,SC,43900,1.000,0.952,0.482,083,Spartanburg
29390,SC,43900,1.000,0.952,0.482,083,Spartanburg
29391,SC,43900,1.000,0.952,0.482,083,Spartanburg
29698,SC,43900,1.000,0.952,0.482,083,Spartanburg
99001,WA,44060,1.000,0.991,0.770,063,Spokane
99003,WA,44060,1.000,0.991,0.770,063,Spokane
99004,WA,44060,1.000,0.991,0.770,063,Spokane
99005,WA,44060,1.000,0.991,0.770,063,Spokane
99006,WA,44060,1.000,0.991,0.770,063,Spokane
99009,WA,44060,1.000,0.991,0.770,063,Spokane
99011,WA,44060,1.000,0.991,0.770,063,Spokane
99012,WA,44060,1.000,0.991,0.770,063,Spokane
99014,WA,44060,1.000,0.991,0.770,063,Spokane
99015,WA,44060,1.000,0.991,0.770,063,Spokane
99016,WA,44060,1.000,0.991,0.770,063,Spokane
99018,WA,44060,1.000,0.991,0.770,063,Spokane
99019,WA,44060,1.000,0.991,0.770,063,Spokane
99020,WA,44060,1.000,0.991,0.770,063,Spokane
99021,WA,44060,1.000,0.991,0.770,063,Spokane
99022,WA,44060,1.000,0.991,0.770,063,Spokane
99023,WA,44060,1.000,0.991,0.770,063,Spokane
99025,WA,44060,1.000,0.991,0.770,063,Spokane
99026,WA,44060,1.000,0.991,0.770,063,Spokane
99027,WA,44060,1.000,0.991,0.770,063,Spokane
99030,WA,44060,1.000,0.991,0.770,063,Spokane
99031,WA,44060,1.000,0.991,0.770,063,Spokane
99036,WA,44060,1.000,0.991,0.770,063,Spokane
99037,WA,44060,1.000,0.991,0.770,063,Spokane
99039,WA,44060,1.000,0.991,0.770,063,Spokane
99201,WA,44060,1.000,0.991,0.770,063,Spokane
99202,WA,44060,1.000,0.991,0.770,063,Spokane
99203,WA,44060,1.000,0.991,0.770,063,Spokane
99204,WA,44060,1.000,0.991,0.770,063,Spokane
99205,WA,44060,1.000,0.991,0.770,063,Spokane
99206,WA,44060,1.000,0.991,0.770,063,Spokane
99207,WA,44060,1.000,0.991,0.770,063,Spokane
99208,WA,44060,1.000,0.991,0.770,063,Spokane
99209,WA,44060,1.000,0.991,0.770,063,Spokane
99210,WA,44060,1.000,0.991,0.770,063,Spokane
99211,WA,44060,1.000,0.991,0.770,063,Spokane
99212,WA,44060,1.000,0.991,0.770,063,Spokane
99213,WA,44060,1.000,0.991,0.770,063,Spokane
99214,WA,44060,1.000,0.991,0.770,063,Spokane
99215,WA,44060,1.000,0.991,0.770,063,Spokane
99216,WA,44060,1.000,0.991,0.770,063,Spokane
99217,WA,44060,1.000,0.991,0.770,063,Spokane
99218,WA,44060,1.000,0.991,0.770,063,Spokane
99219,WA,44060,1.000,0.991,0.770,063,Spokane
99220,WA,44060,1.000,0.991,0.770,063,Spokane
99223,WA,44060,1.000,0.991,0.770,063,Spokane
99224,WA,44060,1.000,0.991,0.770,063,Spokane
99228,WA,44060,1.000,0.991,0.770,063,Spokane
99251,WA,44060,1.000,0.991,0.770,063,Spokane
99252,WA,44060,1.000,0.991,0.770,063,Spokane
99256,WA,44060,1.000,0.991,0.770,063,Spokane
99258,WA,44060,1.000,0.991,0.770,063,Spokane
99260,WA,44060,1.000,0.991,0.770,063,Spokane
99299,WA,44060,1.000,0.991,0.770,063,Spokane
01001,MA,44140,1.010,1.100,0.776,013,Springfield
01002,MA,44140,1.010,1.100,0.776,013,Springfield
01003,MA,44140,1.010,1.100,0.776,013,Springfield
01004,MA,44140,1.010,1.100,0.776,013,Springfield
01007,MA,44140,1.010,1.100,0.776,013,Springfield
01008,MA,44140,1.010,1.100,0.776,013,Springfield
01009,MA,44140,1.010,1.100,0.776,013,Springfield
01010,MA,44140,1.010,1.100,0.776,013,Springfield
01011,MA,44140,1.010,1.100,0.776,013,Springfield
01012,MA,44140,1.010,1.100,0.776,013,Springfield
01013,MA,44140,1.010,1.100,0.776,013,Springfield
01014,MA,44140,1.010,1.100,0.776,013,Springfield
01020,MA,44140,1.010,1.100,0.776,013,Springfield
01021,MA,44140,1.010,1.100,0.776,013,Springfield
01022,MA,44140,1.010,1.100,0.776,013,Springfield
01026,MA,44140,1.010,1.100,0.776,013,Springfield
01027,MA,44140,1.010,1.100,0.776,013,Springfield
01028,MA,44140,1.010,1.100,0.776,013,Springfield
01030,MA,44140,1.010,1.100,0.776,013,Springfield
01032,MA,44140,1.010,1.100,0.776,013,Springfield
01033,MA,44140,1.010,1.100,0.776,013,Springfield
01034,MA,44140,1.010,1.100,0.776,013,Springfield
01035,MA,44140,1.010,1.100,0.776,013,Springfield
01036,MA,44140,1.010,1.100,0.776,013,Springfield
01038,MA,44140,1.010,1.100,0.776,013,Springfield
01039,MA,44140,1.010,1.100,0.776,013,Springfield
01040,MA,44140,1.010,1.100,0.776,013,Springfield
01041,MA,44140,1.010,1.100,0.776,013,Springfield
01050,MA,44140,1.010,1.100,0.776,013,Springfield
01053,MA,44140,1.010,1.100,0.776,013,Springfield
01054,MA,44140,1.010,1.100,0.776,013,Springfield
01056,MA,44140,1.010,1.100,0.776,013,Springfield
01057,MA,44140,1.010,1.100,0.776,013,Springfield
01059,MA,44140,1.010,1.100,0.776,013,Springfield
01060,MA,44140,1.010,1.100,0.776,013,Springfield
01061,MA,44140,1.010,1.100,0.776,013,Springfield
01062,MA,44140,1.010,1.100,0.776,013,Springfield
01063,MA,44140,1.010,1.100,0.776,013,Springfield
01066,MA,44140,1.010,1.100,0.776,013,Springfield
01069,MA,44140,1.010,1.100,0.776,013,Springfield
01070,MA,44140,1.010,1.100,0.776,013,Springfield
01071,MA,44140,1.010,1.100,0.776,013,Springfield
01072,MA,44140,1.010,1.100,0.776,013,Springfield
01073,MA,44140,1.010,1.100,0.776,013,Springfield
01075,MA,44140,1.010,1.100,0.776,013,Springfield
01077,MA,44140,1.010,1.100,0.776,013,Springfield
01079,MA,44140,1.010,1.100,0.776,013,Springfield
01080,MA,44140,1.010,1.100,0.776,013,Springfield
01081,MA,44140,1.010,1.100,0.776,013,Springfield
01082,MA,44140,1.010,1.100,0.776,013,Springfield
01084,MA,44140,1.010,1.100,0.776,013,Springfield
01085,MA,44140,1.010,1.100,0.776,013,Springfield
01086,MA,44140,1.010,1.100,0.776,013,Springfield
01088,MA,44140,1.010,1.100,0.776,013,Springfield
01089,MA,44140,1.010,1.100,0.776,013,Springfield
01090,MA,44140,1.010,1.100,0.776,013,Springfield
01093,MA,44140,1.010,1.100,0.776,013,Springfield
01095,MA,44140,1.010,1.100,0.776,013,Springfield
01096,MA,44140,1.010,1.100,0.776,013,Springfield
01097,MA,44140,1.010,1.100,0.776,013,Springfield
01098,MA,44140,1.010,1.100,0.776,013,Springfield
01101,MA,44140,1.010,1.100,0.776,013,Springfield
01102,MA,44140,1.010,1.100,0.776,013,Springfield
01103,MA,44140,1.010,1.100,0.776,013,Springfield
01104,MA,44140,1.010,1.100,0.776,013,Springfield
01105,MA,44140,1.010,1.100,0.776,013,Springfield
01106,MA,44140,1.010,1.100,0.776,013,Springfield
01107,MA,44140,1.010,1.100,0.776,013,Springfield
01108,MA,44140,1.010,1.100,0.776,013,Springfield
01109,MA,44140,1.010,1.100,0.776,013,Springfield
01111,MA,44140,1.010,1.100,0.776,013,Springfield
01114,MA,44140,1.010,1.100,0.776,013,Springfield
01115,MA,44140,1.010,1.100,0.776,013,Springfield
01116,MA,44140,1.010,1.100,0.776,013,Springfield
01118,MA,44140,1.010,1.100,0.776,013,Springfield
01119,MA,44140,1.010,1.100,0.776,013,Springfield
01128,MA,44140,1.010,1.100,0.776,013,Springfield
01129,MA,44140,1.010,1.100,0.776,013,Springfield
01133,MA,44140,1.010,1.100,0.776,013,Springfield
01138,MA,44140,1.010,1.100,0.776,013,Springfield
01139,MA,44140,1.010,1.100,0.776,013,Springfield
01144,MA,44140,1.010,1.100,0.776,013,Springfield
01151,MA,44140,1.010,1.100,0.776,013,Springfield
01152,MA,44140,1.010,1.100,0.776,013,Springfield
01195,MA,44140,1.010,1.100,0.776,013,Springfield
01199,MA,44140,1.010,1.100,0.776,013,Springfield
01243,MA,44140,1.010,1.100,0.776,013,Springfield
01301,MA,44140,1.010,1.100,0.776,013,Springfield
01302,MA,44140,1.010,1.100,0.776,013,Springfield
01330,MA,44140,1.010,1.100,0.776,013,Springfield
01337,MA,44140,1.010,1.100,0.776,013,Springfield
01338,MA,44140,1.010,1.100,0.776,013,Springfield
01339,MA,44140,1.010,1.100,0.776,013,Springfield
01340,MA,44140,1.010,1.100,0.776,013,Springfield
01341,MA,44140,1.010,1.100,0.776,013,Springfield
01342,MA,44140,1.010,1.100,0.776,013,Springfield
01344,MA,44140,1.010,1.100,0.776,013,Springfield
01346,MA,44140,1.010,1.100,0.776,013,Springfield
01347,MA,44140,1.010,1.100,0.776,013,Springfield
01349,MA,44140,1.010,1.100,0.776,013,Springfield
01350,MA,44140,1.010,1.100,0.776,013,Springfield
01351,MA,44140,1.010,1.100,0.776,013,Springfield
01354,MA,44140,1.010,1.100,0.776,013,Springfield
01355,MA,44140,1.010,1.100,0.776,013,Springfield
01360,MA,44140,1.010,1.100,0.776,013,Springfield
01364,MA,44140,1.010,1.100,0.776,013,Springfield
01367,MA,44140,1.010,1.100,0.776,013,Springfield
01369,MA,44140,1.010,1.100,0.776,013,Springfield
01370,MA,44140,1.010,1.100,0.776,013,Springfield
01373,MA,44140,1.010,1.100,0.776,013,Springfield
01375,MA,44140,1.010,1.100,0.776,013,Springfield
01376,MA,44140,1.010,1.100,0.776,013,Springfield
01378,MA,44140,1.010,1.100,0.776,013,Springfield
01379,MA,44140,1.010,1.100,0.776,013,Springfield
01380,MA,44140,1.010,1.100,0.776,013,Springfield
01521,MA,44140,1.010,1.100,0.776,013,Springfield
62515,IL,44100,1.000,0.941,1.274,167,Springfield
62520,IL,44100,1.000,0.941,1.274,167,Springfield
62530,IL,44100,1.000,0.941,1.274,167,Springfield
62536,IL,44100,1.000,0.941,1.274,167,Springfield
62539,IL,44100,1.000,0.941,1.274,167,Springfield
62545,IL,44100,1.000,0.941,1.274,167,Springfield
62558,IL,44100,1.000,0.941,1.274,167,Springfield
62561,IL,44100,1.000,0.941,1.274,167,Springfield
62563,IL,44100,1.000,0.941,1.274,167,Springfield
62613,IL,44100,1.000,0.941,1.274,129,Springfield
62615,IL,44100,1.000,0.941,1.274,167,Springfield
62625,IL,44100,1.000,0.941,1.274,167,Springfield
62629,IL,44100,1.000,0.941,1.274,167,Springfield
62642,IL,44100,1.000,0.941,1.274,129,Springfield
62659,IL,44100,1.000,0.941,1.274,129,Springfield
62661,IL,44100,1.000,0.941,1.274,167,Springfield
62662,IL,44100,1.000,0.941,1.274,167,Springfield
62670,IL,44100,1.000,0.941,1.274,167,Springfield
62673,IL,44100,1.000,0.941,1.274,129,Springfield
62675,IL,44100,1.000,0.941,1.274,129,Springfield
62677,IL,44100,1.000,0.941,1.274,167,Springfield
62684,IL,44100,1.000,0.941,1.274,167,Springfield
62688,IL,44100,1.000,0.941,1.274,129,Springfield
62689,IL,44100,1.000,0.941,1.274,167,Springfield
62693,IL,44100,1.000,0.941,1.274,167,Springfield
62701,IL,44100,1.000,0.941,1.274,167,Springfield
62702,IL,44100,1.000,0.941,1.274,167,Springfield
62703,IL,44100,1.000,0.941,1.274,167,Springfield
62704,IL,44100,1.000,0.941,1.274,167,Springfield
62705,IL,44100,1.000,0.941,1.274,167,Springfield
62706,IL,44100,1.000,0.941,1.274,167,Springfield
62707,IL,44100,1.000,0.941,1.274,167,Springfield
62708,IL,44100,1.000,0.941,1.274,167,Springfield
62709,IL,44100,1.000,0.941,1.274,167,Springfield
62711,IL,44100,1.000,0.941,1.274,167,Springfield
62712,IL,44100,1.000,0.941,1.274,167,Springfield
62713,IL,44100,1.000,0.941,1.274,167,Springfield
62715,IL,44100,1.000,0.941,1.274,167,Springfield
62716,IL,44100,1.000,0.941,1.274,167,Springfield
62718,IL,44100,1.000,0.941,1.274,167,Springfield
62719,IL,44100,1.000,0.941,1.274,167,Springfield
62720,IL,44100,1.000,0.941,1.274,167,Springfield
62721,IL,44100,1.000,0.941,1.274,167,Springfield
62722,IL,44100,1.000,0.941,1.274,167,Springfield
62723,IL,44100,1.000,0.941,1.274,167,Springfield
62726,IL,44100,1.000,0.941,1.274,167,Springfield
62736,IL,44100,1.000,0.941,1.274,167,Springfield
62739,IL,44100,1.000,0.941,1.274,167,Springfield
62746,IL,44100,1.000,0.941,1.274,167,Springfield
62756,IL,44100,1.000,0.941,1.274,167,Springfield
62757,IL,44100,1.000,0.941,1.274,167,Springfield
62761,IL,44100,1.000,0.941,1.274,167,Springfield
62762,IL,44100,1.000,0.941,1.274,167,Springfield
62763,IL,44100,1.000,0.941,1.274,167,Springfield
62764,IL,44100,1.000,0.941,1.274,167,Springfield
62765,IL,44100,1.000,0.941,1.274,167,Springfield
62766,IL,44100,1.000,0.941,1.274,167,Springfield
62767,IL,44100,1.000,0.941,1.274,167,Springfield
62769,IL,44100,1.000,0.941,1.274,167,Springfield
62776,IL,44100,1.000,0.941,1.274,167,Springfield
62777,IL,44100,1.000,0.941,1.274,167,Springfield
62781,IL,44100,1.000,0.941,1.274,167,Springfield
62786,IL,44100,1.000,0.941,1.274,167,Springfield
62791,IL,44100,1.000,0.941,1.274,167,Springfield
62794,IL,44100,1.000,0.941,1.274,167,Springfield
62796,IL,44100,1.000,0.941,1.274,167,Springfield
65590,MO,44180,1.000,0.913,1.004,059,Springfield
65601,MO,44180,1.000,0.913,1.004,167,Springfield
65604,MO,44180,1.000,0.913,1.004,077,Springfield
65610,MO,44180,1.000,0.913,1.004,043,Springfield
65612,MO,44180,1.000,0.913,1.004,077,Springfield
65613,MO,44180,1.000,0.913,1.004,167,Springfield
65617,MO,44180,1.000,0.913,1.004,167,Springfield
65619,MO,44180,1.000,0.913,1.004,077,Springfield
65620,MO,44180,1.000,0.913,1.004,043,Springfield
65622,MO,44180,1.000,0.913,1.004,059,Springfield
65629,MO,44180,1.000,0.913,1.004,043,Springfield
65630,MO,44180,1.000,0.913,1.004,043,Springfield
65631,MO,44180,1.000,0.913,1.004,043,Springfield
65636,MO,44180,1.000,0.913,1.004,225,Springfield
65640,MO,44180,1.000,0.913,1.004,167,Springfield
65644,MO,44180,1.000,0.913,1.004,225,Springfield
65645,MO,44180,1.000,0.913,1.004,167,Springfield
65648,MO,44180,1.000,0.913,1.004,077,Springfield
65649,MO,44180,1.000,0.913,1.004,167,Springfield
65650,MO,44180,1.000,0.913,1.004,167,Springfield
65652,MO,44180,1.000,0.913,1.004,225,Springfield
65657,MO,44180,1.000,0.913,1.004,043,Springfield
65659,MO,44180,1.000,0.913,1.004,167,Springfield
65663,MO,44180,1.000,0.913,1.004,167,Springfield
65669,MO,44180,1.000,0.913,1.004,043,Springfield
65674,MO,44180,1.000,0.913,1.004,167,Springfield
65685,MO,44180,1.000,0.913,1.004,059,Springfield
65706,MO,44180,1.000,0.913,1.004,225,Springfield
65710,MO,44180,1.000,0.913,1.004,167,Springfield
65713,MO,44180,1.000,0.913,1.004,225,Springfield
65714,MO,44180,1.000,0.913,1.004,043,Springfield
65720,MO,44180,1.000,0.913,1.004,043,Springfield
65721,MO,44180,1.000,0.913,1.004,043,Springfield
65725,MO,44180,1.000,0.913,1.004,167,Springfield
65727,MO,44180,1.000,0.913,1.004,167,Springfield
65738,MO,44180,1.000,0.913,1.004,077,Springfield
65742,MO,44180,1.000,0.913,1.004,225,Springfield
65746,MO,44180,1.000,0.913,1.004,225,Springfield
65753,MO,44180,1.000,0.913,1.004,043,Springfield
65754,MO,44180,1.000,0.913,1.004,043,Springfield
65757,MO,44180,1.000,0.913,1.004,077,Springfield
65764,MO,44180,1.000,0.913,1.004,059,Springfield
65765,MO,44180,1.000,0.913,1.004,077,Springfield
65767,MO,44180,1.000,0.913,1.004,059,Springfield
65770,MO,44180,1.000,0.913,1.004,077,Springfield
65781,MO,44180,1.000,0.913,1.004,077,Springfield
65783,MO,44180,1.000,0.913,1.004,059,Springfield
65801,MO,44180,1.000,0.913,1.004,077,Springfield
65802,MO,44180,1.000,0.913,1.004,077,Springfield
65803,MO,44180,1.000,0.913,1.004,077,Springfield
65804,MO,44180,1.000,0.913,1.004,077,Springfield
65805,MO,44180,1.000,0.913,1.004,077,Springfield
65806,MO,44180,1.000,0.913,1.004,077,Springfield
65807,MO,44180,1.000,0.913,1.004,077,Springfield
65808,MO,44180,1.000,0.913,1.004,077,Springfield
65809,MO,44180,1.000,0.913,1.004,077,Springfield
65810,MO,44180,1.000,0.913,1.004,077,Springfield
65814,MO,44180,1.000,0.913,1.004,077,Springfield
65817,MO,44180,1.000,0.913,1.004,077,Springfield
65890,MO,44180,1.000,0.913,1.004,077,Springfield
65897,MO,44180,1.000,0.913,1.004,077,Springfield
65898,MO,44180,1.000,0.913,1.004,077,Springfield
65899,MO,44180,1.000,0.913,1.004,077,Springfield
43010,OH,44220,1.000,0.961,1.230,023,Springfield
45319,OH,44220,1.000,0.961,1.230,023,Springfield
45323,OH,44220,1.000,0.961,1.230,023,Springfield
45341,OH,44220,1.000,0.961,1.230,023,Springfield
45344,OH,44220,1.000,0.961,1.230,023,Springfield
45349,OH,44220,1.000,0.961,1.230,023,Springfield
45368,OH,44220,1.000,0.961,1.230,023,Springfield
45369,OH,44220,1.000,0.961,1.230,023,Springfield
45372,OH,44220,1.000,0.961,1.230,023,Springfield
45501,OH,44220,1.000,0.961,1.230,023,Springfield
45502,OH,44220,1.000,0.961,1.230,023,Springfield
45503,OH,44220,1.000,0.961,1.230,023,Springfield
45504,OH,44220,1.000,0.961,1.230,023,Springfield
45505,OH,44220,1.000,0.961,1.230,023,Springfield
45506,OH,44220,1.000,0.961,1.230,023,Springfield
55353,MN,41060,1.000,0.994,0.262,145,St. Cloud
56301,MN,41060,1.000,0.994,0.262,145,St. Cloud
56302,MN,41060,1.000,0.994,0.262,145,St. Cloud
56303,MN,41060,1.000,0.994,0.262,145,St. Cloud
56304,MN,41060,1.000,0.994,0.262,145,St. Cloud
56307,MN,41060,1.000,0.994,0.262,145,St. Cloud
56310,MN,41060,1.000,0.994,0.262,145,St. Cloud
56312,MN,41060,1.000,0.994,0.262,145,St. Cloud
56316,MN,41060,1.000,0.994,0.262,145,St. Cloud
56320,MN,41060,1.000,0.994,0.262,145,St. Cloud
56321,MN,41060,1.000,0.994,0.262,145,St. Cloud
56325,MN,41060,1.000,0.994,0.262,145,St. Cloud
56329,MN,41060,1.000,0.994,0.262,009,St. Cloud
56331,MN,41060,1.000,0.994,0.262,145,St. Cloud
56333,MN,41060,1.000,0.994,0.262,009,St. Cloud
56335,MN,41060,1.000,0.994,0.262,145,St. Cloud
56340,MN,41060,1.000,0.994,0.262,145,St. Cloud
56352,MN,41060,1.000,0.994,0.262,145,St. Cloud
56356,MN,41060,1.000,0.994,0.262,145,St. Cloud
56357,MN,41060,1.000,0.994,0.262,009,St. Cloud
56362,MN,41060,1.000,0.994,0.262,145,St. Cloud
56367,MN,41060,1.000,0.994,0.262,009,St. Cloud
56368,MN,41060,1.000,0.994,0.262,145,St. Cloud
56369,MN,41060,1.000,0.994,0.262,145,St. Cloud
56371,MN,41060,1.000,0.994,0.262,145,St. Cloud
56372,MN,41060,1.000,0.994,0.262,145,St. Cloud
56374,MN,41060,1.000,0.994,0.262,145,St. Cloud
56375,MN,41060,1.000,0.994,0.262,145,St. Cloud
56376,MN,41060,1.000,0.994,0.262,145,St. Cloud
56377,MN,41060,1.000,0.994,0.262,145,St. Cloud
56378,MN,41060,1.000,0.994,0.262,145,St. Cloud
56379,MN,41060,1.000,0.994,0.262,009,St. Cloud
56387,MN,41060,1.000,0.994,0.262,145,St. Cloud
56388,MN,41060,1.000,0.994,0.262,145,St. Cloud
56393,MN,41060,1.000,0.994,0.262,145,St. Cloud
56395,MN,41060,1.000,0.994,0.262,145,St. Cloud
56396,MN,41060,1.000,0.994,0.262,145,St. Cloud
56397,MN,41060,1.000,0.994,0.262,145,St. Cloud
56398,MN,41060,1.000,0.994,0.262,145,St. Cloud
56399,MN,41060,1.000,0.994,0.262,145,St. Cloud
84722,UT,41100,1.000,0.953,1.059,053,St. George
84725,UT,41100,1.000,0.953,1.059,053,St. George
84733,UT,41100,1.000,0.953,1.059,053,St. George
84737,UT,41100,1.000,0.953,1.059,053,St. George
84738,UT,41100,1.000,0.953,1.059,053,St. George
84745,UT,41100,1.000,0.953,1.059,053,St. George
84746,UT,41100,1.000,0.953,1.059,053,St. George
84757,UT,41100,1.000,0.953,1.059,053,St. George
84763,UT,41100,1.000,0.953,1.059,053,St. George
84765,UT,41100,1.000,0.953,1.059,053,St. George
84767,UT,41100,1.000,0.953,1.059,053,St. George
84770,UT,41100,1.000,0.953,1.059,053,St. George
84771,UT,41100,1.000,0.953,1.059,053,St. George
84774,UT,41100,1.000,0.953,1.059,053,St. George
84779,UT,41100,1.000,0.953,1.059,053,St. George
84780,UT,41100,1.000,0.953,1.059,053,St. George
84781,UT,41100,1.000,0.953,1.059,053,St. George
84782,UT,41100,1.000,0.953,1.059,053,St. George
84783,UT,41100,1.000,0.953,1.059,053,St. George
84784,UT,41100,1.000,0.953,1.059,053,St. George
84790,UT,41100,1.000,0.953,1.059,053,St. George
84791,UT,41100,1.000,0.953,1.059,053,St. George
64401,MO,41140,1.000,0.913,1.004,021,St. Joseph
64421,MO,41140,1.000,0.913,1.004,003,St. Joseph
64422,MO,41140,1.000,0.913,1.004,063,St. Joseph
64427,MO,41140,1.000,0.913,1.004,003,St. Joseph
64430,MO,41140,1.000,0.913,1.004,063,St. Joseph
64436,MO,41140,1.000,0.913,1.004,003,St. Joseph
64440,MO,41140,1.000,0.913,1.004,021,St. Joseph
64443,MO,41140,1.000,0.913,1.004,021,St. Joseph
64447,MO,41140,1.000,0.913,1.004,063,St. Joseph
64448,MO,41140,1.000,0.913,1.004,021,St. Joseph
64449,MO,41140,1.000,0.913,1.004,003,St. Joseph
64459,MO,41140,1.000,0.913,1.004,003,St. Joseph
64469,MO,41140,1.000,0.913,1.004,063,St. Joseph
64474,MO,41140,1.000,0.913,1.004,063,St. Joseph
64480,MO,41140,1.000,0.913,1.004,003,St. Joseph
64483,MO,41140,1.000,0.913,1.004,003,St. Joseph
64484,MO,41140,1.000,0.913,1.004,021,St. Joseph
64485,MO,41140,1.000,0.913,1.004,003,St. Joseph
64490,MO,41140,1.000,0.913,1.004,063,St. Joseph
64494,MO,41140,1.000,0.913,1.004,063,St. Joseph
64497,MO,41140,1.000,0.913,1.004,063,St. Joseph
64501,MO,41140,1.000,0.913,1.004,021,St. Joseph
64502,MO,41140,1.000,0.913,1.004,021,St. Joseph
64503,MO,41140,1.000,0.913,1.004,021,St. Joseph
64504,MO,41140,1.000,0.913,1.004,021,St. Joseph
64505,MO,41140,1.000,0.913,1.004,021,St. Joseph
64506,MO,41140,1.000,0.913,1.004,021,St. Joseph
64507,MO,41140,1.000,0.913,1.004,021,St. Joseph
64508,MO,41140,1.000,0.913,1.004,021,St. Joseph
66008,KS,41140,1.000,0.939,0.746,043,St. Joseph
66017,KS,41140,1.000,0.939,0.746,043,St. Joseph
66024,KS,41140,1.000,0.939,0.746,043,St. Joseph
66035,KS,41140,1.000,0.939,0.746,043,St. Joseph
66087,KS,41140,1.000,0.939,0.746,043,St. Joseph
66090,KS,41140,1.000,0.939,0.746,043,St. Joseph
66094,KS,41140,1.000,0.939,0.746,043,St. Joseph
62001,IL,41180,1.000,0.962,1.851,119,St. Louis
62002,IL,41180,1.000,0.962,1.851,119,St. Louis
62006,IL,41180,1.000,0.962,1.851,013,St. Louis
62009,IL,41180,1.000,0.962,1.851,117,St. Louis
62010,IL,41180,1.000,0.962,1.851,119,St. Louis
62012,IL,41180,1.000,0.962,1.851,083,St. Louis
62013,IL,41180,1.000,0.962,1.851,013,St. Louis
62014,IL,41180,1.000,0.962,1.851,117,St. Louis
62018,IL,41180,1.000,0.962,1.851,119,St. Louis
62019,IL,41180,1.000,0.962,1.851,005,St. Louis
62021,IL,41180,1.000,0.962,1.851,119,St. Louis
62022,IL,41180,1.000,0.962,1.851,083,St. Louis
62023,IL,41180,1.000,0.962,1.851,117,St. Louis
62024,IL,41180,1.000,0.962,1.851,119,St. Louis
62025,IL,41180,1.000,0.962,1.851,119,St. Louis
62026,IL,41180,1.000,0.962,1.851,119,St. Louis
62028,IL,41180,1.000,0.962,1.851,083,St. Louis
62030,IL,41180,1.000,0.962,1.851,083,St. Louis
62031,IL,41180,1.000,0.962,1.851,083,St. Louis
62033,IL,41180,1.000,0.962,1.851,117,St. Louis
62034,IL,41180,1.000,0.962,1.851,119,St. Louis
62035,IL,41180,1.000,0.962,1.851,119,St. Louis
62036,IL,41180,1.000,0.962,1.851,013,St. Louis
62037,IL,41180,1.000,0.962,1.851,083,St. Louis
62040,IL,41180,1.000,0.962,1.851,119,St. Louis
62045,IL,41180,1.000,0.962,1.851,013,St. Louis
62046,IL,41180,1.000,0.962,1.851,119,St. Louis
62047,IL,41180,1.000,0.962,1.851,013,St. Louis
62048,IL,41180,1.000,0.962,1.851,119,St. Louis
62052,IL,41180,1.000,0.962,1.851,083,St. Louis
62053,IL,41180,1.000,0.962,1.851,013,St. Louis
62058,IL,41180,1.000,0.962,1.851,119,St. Louis
62059,IL,41180,1.000,0.962,1.851,163,St. Louis
62060,IL,41180,1.000,0.962,1.851,119,St. Louis
62061,IL,41180,1.000,0.962,1.851,119,St. Louis
62062,IL,41180,1.000,0.962,1.851,119,St. Louis
62063,IL,41180,1.000,0.962,1.851,083,St. Louis
62065,IL,41180,1.000,0.962,1.851,013,St. Louis
62067,IL,41180,1.000,0.962,1.851,119,St. Louis
62069,IL,41180,1.000,0.962,1.851,117,St. Louis
62070,IL,41180,1.000,0.962,1.851,013,St. Louis
62071,IL,41180,1.000,0.962,1.851,163,St. Louis
62074,IL,41180,1.000,0.962,1.851,119,St. Louis
62079,IL,41180,1.000,0.962,1.851,117,St. Louis
62084,IL,41180,1.000,0.962,1.851,119,St. Louis
62085,IL,41180,1.000,0.962,1.851,117,St. Louis
62086,IL,41180,1.000,0.962,1.851,005,St. Louis
62087,IL,41180,1.000,0.962,1.851,119,St. Louis
62088,IL,41180,1.000,0.962,1.851,117,St. Louis
62090,IL,41180,1.000,0.962,1.851,119,St. Louis
62093,IL,41180,1.000,0.962,1.851,117,St. Louis
62095,IL,41180,1.000,0.962,1.851,119,St. Louis
62097,IL,41180,1.000,0.962,1.851,119,St. Louis
62201,IL,41180,1.000,0.962,1.851,163,St. Louis
62202,IL,41180,1.000,0.962,1.851,163,St. Louis
62203,IL,41180,1.000,0.962,1.851,163,St. Louis
62204,IL,41180,1.000,0.962,1.851,163,St. Louis
62205,IL,41180,1.000,0.962,1.851,163,St. Louis
62206,IL,41180,1.000,0.962,1.851,163,St. Louis
62207,IL,41180,1.000,0.962,1.851,163,St. Louis
62208,IL,41180,1.000,0.962,1.851,163,St. Louis
62215,IL,41180,1.000,0.962,1.851,027,St. Louis
62216,IL,41180,1.000,0.962,1.851,027,St. Louis
62218,IL,41180,1.000,0.962,1.851,027,St. Louis
62219,IL,41180,1.000,0.962,1.851,027,St. Louis
62220,IL,41180,1.000,0.962,1.851,163,St. Louis
62221,IL,41180,1.000,0.962,1.851,163,St. Louis
62222,IL,41180,1.000,0.962,1.851,163,St. Louis
62223,IL,41180,1.000,0.962,1.851,163,St. Louis
